,ch1_4nc_evap_m_perc,ch1_4nc_evap_t_out,ch2_4nc_evap_m_perc,ch2_4nc_evap_t_out,ch3_4nc_evap_m_perc,ch3_4nc_evap_t_out,dist_np_4nc_combi_0_m_flow,dist_np_4nc_combi_0_delp,dist_np_4nc_combi_1_m_flow,dist_np_4nc_combi_1_delp,dist_np_4nc_combi_2_m_flow,dist_np_4nc_combi_2_delp,dist_np_4nc_combi_3_m_flow,dist_np_4nc_combi_3_delp,dist_np_4nc_combi_4_m_flow,dist_np_4nc_combi_4_delp,dist_np_4nc_combi_5_m_flow,dist_np_4nc_combi_5_delp,dist_np_4nc_combi_6_m_flow,dist_np_4nc_combi_6_delp,ch_c_f_c_4nc_m_perc,ch_e_f_c_4nc_m_perc,ch_evap_ret_4nc_t_in,ch1_4nc_cond_m_perc,ch1_4nc_cond_t_out,ch2_4nc_cond_m_perc,ch2_4nc_cond_t_out,ch3_4nc_cond_m_perc,ch3_4nc_cond_t_out,cp_nwk_4nc_m_perc,cp_nwk_4nc_tinout,gv2_ss_4nc_m_perc,gv2_ss_4nc_t_in,hsb_ss_4nc_m_perc,hsb_ss_4nc_t_in,para_nwk_con_4nc_delp,pfa_ss_4nc_m_perc,pfa_ss_4nc_t_in,ser_ss_4nc_m_perc,ser_ss_4nc_t_in,sp1_temp_4nc_t_inout,sp2_temp_4nc_t_inout,ch1_cnwk_4nc_m_perc,ch1_cp_4nc_m_flow,ch1_cp_4nc_delp,ch1_enwk_4nc_m_perc,ch1_ep_4nc_m_flow,ch1_ep_4nc_delp,ch2_cnwk_4nc_m_perc,ch2_cp_4nc_m_flow,ch2_cp_4nc_delp,ch2_enwk_4nc_m_perc,ch2_ep_4nc_m_flow,ch2_ep_4nc_delp,ch3_cnwk_4nc_m_perc,ch3_cp_4nc_m_flow,ch3_cp_4nc_delp,ch3_enwk_4nc_m_perc,ch3_ep_4nc_m_flow,ch3_ep_4nc_delp,gv2_nwk_4nc_m_perc,hsb_nwk_4nc_m_perc,ice_nwk_4nc_m_perc,pfa_nwk_4nc_m_perc,ser_nwk_4nc_m_perc,tro_nwk_4nc_m_perc,Obj_func
0,0,0,1.000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,106.75404393519341,0.4823327920745027,0,0,1.0,1.0,1.0,0,0,0.99,0.18399999999999994,0,0,0.7714625427613144,0.033333333321316494,0.1834958581809892,0,0.0045956686581093255,0,0.4823327920745027,0.03519373764746216,0,0.005252192752124943,0,0.0333333333213166,0.06742326490000132,0,0,0,0,0,0,0.99,1476.0,13.609513902839403,1.000000000000001,467.11836748800005,2.7874044441882457,0,0,0,0,0,0,0.1834958581809892,0.0045956686581093255,0.18809152683909847,0.03519373764746216,0.005252192752124942,0.0404459303995871,540.1475430953337
1,1.0000000000046516,0.1673207264870235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.74735745245881,1.1943079311533675,0,0,1.0,1.0,1.0,0.99,0.867,0.0,0.0,0,0,0.6596508418994363,0.040489115797757935,0.1793440526556883,0.05366836848318475,0.053668368483184736,0.053668368483184736,1.1943079311533675,0.053668368483184736,0.053668368483184736,0.053668368483184736,0.053668368483184736,0.04048911579775796,0.07610019550000023,0.99,407.0,9.115510770411934,0.9999999999999732,213.74331541699428,5.350705106398523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.17934405265484926,0.05366836848293365,0.2330124211377829,0.05366836848293365,0.05366836848293365,0.10733673696586728,112.0576507654867
2,0.9999999999999918,0.27213200965168305,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.699854724091,2.6724402182569573,0,0,1.0,1.0,1.0,0.9899999999998969,0.13299999999989676,0.0,0.0,0,0,0.5277943149174289,0.07220568508257111,0.12093393643224346,0.11709058288344235,0.11709058288344246,0.11709058288344246,2.6724402182569573,0.11709058288344246,0.11709058288344246,0.11709058288344246,0.11709058288344246,0.04894541105112566,0.0907028348000002,0.989999999999916,406.99999999999693,9.115510770410557,0.999999999999992,217.48966174799816,5.558717340809778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.12093393643224346,0.11709058288344246,0.23802451931568586,0.11709058288344246,0.11709058288344246,0.2341811657668849,111.12006457289893
3,0,0,1.0000000000000002,0.006223434295637598,0,0,0,0,0,0,0,0,0,0,0,0,9.85419088800876,0.6450005440808276,0,0,1.0,1.0,1.0,0,0,0.9900000000000004,0.3059999999999996,0,0,0.9845079380055256,0.11476262563966565,0.0038730154986185705,0.0038730154986185705,0.003873015498618575,0.003873015498618575,0.6450005440808276,0.0038730154986185705,0.0038730154986185705,0.0038730154986185705,0.0038730154986185705,0.03384973539981581,0.11631036166666793,0,0,0,0,0,0,0.9900000000000002,1475.9999999999868,13.609513902839408,1.0,636.0800061040001,7.004937964186179,0,0,0,0,0,0,0.0038730154986185705,0.003873015498618575,0.007746030997237145,0.0038730154986185705,0.0038730154986185705,0.007746030997237141,588.5359932187818
4,0,0,0.0,0,1.0000000000020337,0.0059915074845555685,0,0,0,0,0,0,0,0,0,0,8.72318472531245,0.4011957257935371,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0.99,0.5409999999999999,0.9822590119931393,0.11774098800686095,0.003880841126729706,0.003880841126729706,0.003880841126726722,0.003880841126726722,0.4011957257935371,0.004989652877719035,0.004989652877719035,0.004989652877719035,0.004989652877719035,0.033850778816896895,0.11969648093333375,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1476.0,13.609513902839403,1.0,491.69666993499993,3.382475579595706,0.0038808411267218135,0.003880841126718829,0.007761682253440642,0.004989652877708888,0.004989652877708888,0.009979305755417776,565.0697463611127
5,0,0,0.0,0,0.9999999999985026,0.0050838919125911755,0,0,0,0,0,0,0,0,0,0,8.72318472533118,0.5207848416185882,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0.7760169941582581,0.6952968667020581,0.9869384658398522,0.10652535136559804,0.002857210597044024,0.002857210597044024,0.002857210597044048,0.002857210597044048,0.5207848416185882,0.0036735564822812797,0.0036735564822812797,0.0036735564822811774,0.0036735564822811774,0.033714294746272536,0.10826832843333327,0,53.52783399999953,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760169941581738,1829.4721660000007,13.889062402487395,1.0,667.852996391,7.830672905352946,0.002857210597048302,0.0028572105970483264,0.005714421194096629,0.0036735564822867797,0.0036735564822866773,0.007347112964573456,612.3223422911738
6,0.9999999999951632,0.024140442649081332,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.245007246213065,0.1569042817290885,0,0,1.0,1.0,1.0,0.99,0.15300000000000002,0.0,0.0,0,0,0.9697940078347012,0.06945654323767952,0.007551498040115513,0.007551498040115513,0.007551498040115525,0.007551498040115525,0.1569042817290885,0.007551498040115513,0.007551498040115513,0.007551498040115513,0.007551498040115513,0.03434019973868207,0.07504203323333437,0.989999999999916,406.99999999999693,9.115510770410557,1.0,206.747297457,4.96270506853115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.007551498040152035,0.00755149804015205,0.015102996080304087,0.007551498040152035,0.007551498040152035,0.015102996080304071,98.73221463436363
7,0,0,1.000000000002088,0.005020492300003897,0,0,0,0,0,0,0,0,0,0,0,0,8.029295031285981,0.3209766763863812,0,0,1.0,1.0,1.0,0,0,0.99,0.9690000000000004,0,0,0.9832350044479592,0.1179953813862889,0.0032598602464369297,0.0032598602464369297,0.0032598602464369076,0.0032598602464369076,0.3209766763863812,0.005122637530627659,0.0032598602464369297,0.005122637530627412,0.005122637530627412,0.033767981366191586,0.11990811340000013,0,0,0,0,0,0,0.99,1475.999999999986,13.609513902839401,1.0,478.93213006699995,3.0726348843362348,0,0,0,0,0,0,0.0032598602464301235,0.003259860246430102,0.006519720492860225,0.005122637530616963,0.005122637530616717,0.01024527506123368,558.7876820811158
8,0,0,0.9999999999999996,0.0438322846560314,0,0,0,0,0,0,0,0,0,0,0,0,49.442931232331254,3.034047540296947,0,0,1.0,1.0,1.0,0,0,0.7760169941582581,0.4921614445032582,0,0,0.926443262674648,0.07397399317500493,0.02428253341661273,0.01642473463624633,0.01642473463624633,0.01642473463624633,3.034047540296947,0.016424734636246337,0.016424734636246337,0.016424734636246337,0.016424734636246337,0.03552329795149951,0.08329569893333352,0,53.52783399999952,0,0,0,0,0.776016994158258,1829.4721660000007,13.889062402489904,0.9999999999999996,672.1740663079997,7.943756196184128,0,0,0,0,0,0,0.024282533416612736,0.01642473463624633,0.04070726805285907,0.016424734636246337,0.016424734636246337,0.032849469272492667,590.4046453750334
9,0.2307238245195124,0.10429081674190913,0.7692761754815439,0,0,0,0,0,0,0,0,0,0,0,0,0,27.666877047733248,2.256573431169933,0,0,1.0,1.0,1.0,0.27298780487804875,0.2458638211382488,0.99,0.969,0,0,0.9707706464520762,0.06395040920215611,0.009789726253751446,0.006479875765080577,0.006479875765074139,0.006479875765074139,2.256573431169933,0.006479875765080578,0.006479875765080578,0.006479875765074118,0.006479875765074118,0.03419731676867655,0.0691163245333333,0.2729878048780488,402.93,7.001316087786867,0.2307238245192687,218.39031350000005,7.546651392031831,0.99,1461.2399999999998,13.609513902839401,0.7692761754807312,728.1539541109997,11.509571852992108,0,0,0,0,0,0,0.009789726253741105,0.006479875765067294,0.016269602018808397,0.006479875765073732,0.006479875765067272,0.012959751530141004,668.4333273798537
10,0.22431895886902375,0.11548445757163266,0.0,0,0.7756810411309762,0,0,0,0,0,0,0,0,0,0,0,98.5284377773786,2.8471122776069446,0,0,1.0,1.0,1.0,0.2139830058417419,0.2139830058417419,0.0,0.0,0.7760169941582581,0.7460807222517581,0.8987968091303968,0.05655390177840775,0.0785232081771866,0.02147679182281344,0.0075599942307645876,0.0075599942307645876,2.8471122776069446,0.0075599942307646014,0.0075599942307646014,0.0075599942307646014,0.0075599942307646014,0.03434133256410195,0.07165591396666665,0.2139830058417419,402.93,3.7836493025158022,0.22431895886902375,218.39031350000005,7.836513180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.7760169941581901,1480.07,13.889062402487886,0.7756810411309762,755.1801533080001,12.293361882223866,0.0785232081773093,0.0075599942307645876,0.08608320240807389,0.0075599942307646014,0.007559994230765198,0.015119988461529203,691.3219952874098
11,0,0,0.9999999999987595,0.021457344578073082,0,0,0,0,0,0,0,0,0,0,0,0,64.54927087131911,2.391670954058645,0,0,1.0,1.0,1.0,0,0,0.9900000000000002,0.9900000000000002,0,0,0.9199266962177586,0.08021429929009383,0.05268239027069383,0.05268239027069383,0.0091303045034357,0.0091303045034357,2.391670954058645,0.0091303045034357,0.0091303045034357,0.0091303045034357,0.0091303045034357,0.03455070726712476,0.09006793743333409,0,0,0,0,0,0,0.99,1475.9999999999868,13.609513902839403,1.0,806.127233713,11.541424652617412,0,0,0,0,0,0,0.05268239027075919,0.009130304503447026,0.061812694774206214,0.009130304503447026,0.009130304503447026,0.01826060900689405,617.5382882702677
12,0.22153229588104711,0.18969320214321828,0.0,0,0.778467704118953,0,0,0,0,0,0,0,0,0,0,0,76.36641818538287,4.2351883956610985,0,0,1.0,1.0,1.0,0.2139830058417419,0.1965416887944419,0.0,0.0,0.7760169941582586,0.7617578332417414,0.9225348978272334,0.056826275464382014,0.043867750470762,0.043867750470762,0.011199117234001564,0.011199117234001564,4.2351883956610985,0.011199117234001564,0.011199117234001564,0.011199117234001564,0.011199117234001564,0.034826548964533535,0.0691163245333333,0.21398300584174174,402.92999999999944,3.7836493025158013,0.22153229588104711,218.39031350000005,7.970146268729419,0.0,0.0,0.0,0.0,0.0,0.0,0.7760169941582585,1480.0700000000006,13.88906240248992,0.778467704118953,767.4267324140001,12.650812283490168,0.043867750470762,0.011199117234001564,0.055066867704763565,0.011199117234001564,0.011199117234001604,0.022398234468003125,702.9953049161937
13,0.2289509587323453,0,0.0,0,0.7710490412687976,0,0,0,0,0,0,0,0,0,0,0,221.70771421681803,1.5089764938019998,0,0,1.0,1.0,1.0,0.27298780487804875,0.27298780487804875,0.0,0.0,0.99,0.8160000000000005,0.7675712218432786,0.03333333334446908,0.18012310095521922,0,0.003750882830233162,0,1.5089764938019998,0.03440860769942665,0,0.0141461866728907,0,0.03333333334446908,0.0705977517000008,0.27298780487804875,402.93,7.001316087786863,0.22895095873210525,218.3903134999099,7.62457457799141,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999908,1461.2399999999866,13.609513902839188,0.7710490412679893,735.4834536570902,11.721448274162238,0.1801231009550304,0.0037508828302292296,0.18387398378525965,0.034408607699390574,0.014146186672875871,0.04855479437226645,725.9232502549155
14,0.22054495936737087,0.1793812026865846,0.7794550406326275,0.1268639090356587,0,0,0,0,0,0,0,0,0,0,0,0,324.79140817827704,30.996946127380852,0,0,1.0,1.0,1.0,0.2139830058417419,0.2008645778012581,0.7760169941582573,0.3554869888517413,0,0,0.6720041893270634,0.07200418932706333,0.08199895266823426,0.08199895266823426,0.08199895266823426,0.08199895266823426,30.996946127380852,0.08199895266823426,0.08199895266823426,0.08199895266823426,0.08199895266823426,0.04426652702243124,0.1129242424333332,0.2139830058417419,402.93,3.783649302515803,0.2205449593673709,218.39031349999985,8.01865241067986,0.7760169941582572,1480.07,13.889062402489882,0.7794550406326297,771.8400419180007,12.779975649347286,0,0,0,0,0,0,0.08199895266823426,0.08199895266823426,0.16399790533646852,0.08199895266823426,0.08199895266823426,0.16399790533646852,801.614047229598
15,0.2245890305789897,0.13121930730787876,0.0,0,0.7754109694210103,0,0,0,0,0,0,0,0,0,0,0,84.81600448485004,5.1066805007648215,0,0,1.0,1.0,1.0,0.2139830058417419,0.20086457780125816,0.0,0.0,0.7760169941582581,0.6952968667020581,0.9127766066198,0.035183556844865405,0.04559336437072788,0.04559336437072788,0.0138766763364907,0.0138766763364907,5.1066805007648215,0.0138766763364907,0.0138766763364907,0.013876676336490718,0.013876676336490718,0.035183556844865425,0.09514711633333377,0.2139830058417419,402.93,3.783649302515803,0.2245890305789897,218.39031350000008,7.823812849865019,0.0,0.0,0.0,0.0,0.0,0.0,0.7760169941582581,1480.07,13.889062402489905,0.7754109694210103,754.0094200799998,12.259265343021266,0.04559336437072788,0.0138766763364907,0.059470040707218584,0.0138766763364907,0.013876676336490718,0.02775335267298142,766.9695404233263
16,0.2191286975060377,0.2191286975060377,0.0,0,0.7808713024939622,0.006684095741188167,0,0,0,0,0,0,0,0,0,0,126.19531483198358,5.2623850401964605,0,0,1.0,1.0,1.0,0.2139830058417419,0.2008645778012581,0.0,0.0,0.776016994158258,0.18745831120525808,0.8733780151357449,0.035138573184681436,0.08600408820892506,0.08600408820892506,0.013539298885110018,0.013539298885110018,5.2623850401964605,0.013539298885109992,0.013539298885109992,0.013539298885110018,0.013539298885110018,0.03513857318468134,0.06700000000000159,0.2139830058417419,402.9299999999987,3.783649302515803,0.2191286975060377,218.3903135,8.089321929269435,0.0,0.0,0.0,0.0,0.0,0.0,0.7760169941582581,1480.0700000000013,13.889062402489905,0.7808713024939623,778.2400502339999,12.967611110036804,0.08600408820892506,0.013539298885110018,0.09954338709403507,0.01353929888510999,0.013539298885110018,0.027078597770220002,708.7388659481918
17,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.94611047642184,1.7112719705183563,0,0,1.0,1.0,1.0,0,0,0.99,0.99,0,0,0.669736665811927,0.03333333331778604,0.2511635468463012,0,0.005691402051747293,0,1.7112719705183563,0.052176175299983966,0,0.02123220998879238,0,0.033333333317786006,0.07419550343333488,0,0,0,0,0,0,0.99,1476.0,13.609513902839403,1.0000000000012237,817.3662727070055,11.851311264139664,0,0,0,0,0,0,0.2511635468466085,0.005691402051754256,0.2568549488983615,0.05217617530004781,0.021232209988818355,0.07340838528889887,615.6438582687009
18,0.22141914675624427,0.19907812902451008,0.7785808532437557,0,0,0,0,0,0,0,0,0,0,0,0,0,118.83512771969437,4.2853379518748715,0,0,1.0,1.0,1.0,0.213983005841742,0.20086457780125805,0.7760169941582581,0.7109739776917422,0,0,0.8795167598659818,0.034825786294507936,0.08690304850759137,0.013096951492408623,0.011193397208808964,0.011193397208808964,4.2853379518748715,0.011193397208808964,0.011193397208808964,0.011193397208808964,0.011193397208808964,0.03482578629450786,0.06721163246666796,0.213983005841742,402.93,3.7836493025158036,0.2214191467562443,218.39031350000005,7.9756738094159285,0.7760169941581904,1480.07,13.889062402487893,0.7785808532437557,767.93050247,12.665546677684816,0,0,0,0,0,0,0.08690304850759137,0.011193397208808964,0.09809644571640036,0.011193397208808964,0.011193397208808964,0.022386794417617928,700.0328481351345
19,0,0,1.0000000000000844,0.029835499920179198,0,0,0,0,0,0,0,0,0,0,0,0,111.47494060725417,2.4249219292044506,0,0,1.0,1.0,1.0,0,0,0.99,0.4079999999999999,0,0,0.8345749707134059,0.06542502928659405,0.12719709153856076,0.0728029084614393,0.012742645916505757,0.012742645916505757,2.4249219292044506,0.012742645916505757,0.012742645916505757,0.012742645916505785,0.012742645916505785,0.03503235278886743,0.09027956990000044,0,1.7456937856665395e-09,0,0,0,0,0.9900000000001066,1475.999999996488,13.609513902838204,0.9999999999986002,673.8698556500567,7.988186551616591,0,1.766446208131541e-09,0,0,0,0,0.127197091538372,0.012742645916486849,0.13993973745485885,0.012742645916486849,0.012742645916486876,0.025485291832973718,598.4252192563183
20,0,0,0.9999999999999998,0.031060759175911057,0,0,0,0,0,0,0,0,0,0,0,0,104.11475349508824,1.9786056427564676,0,0,1.0,1.0,1.0,0,0,0.99,0.49,0,0,0.8660324550932941,0.034385619034542965,0.11029111662948857,0.08970888337062187,0.007892142759072462,0.007892142759072462,1.9786056427564676,0.007892142759072462,0.007892142759072462,0.007892142759072485,0.007892142759072485,0.034385619034542986,0.06721163246666796,0,0,0,0,0,0,0.989999999999998,1475.9999999999868,13.609513902839355,1.0,777.1640031739997,10.748533408290088,0,0,0,0,0,0,0.11029111662948857,0.007892142759072462,0.11818325938856104,0.007892142759072462,0.007892142759072485,0.01578428551814495,581.5338031291743
21,0,0,0.0,0,1.0000000000019265,0.009216555959109085,0,0,0,0,0,0,0,0,0,0,93.07447282645136,0.5950195174841545,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0.9900000000000008,0.9689999999999994,0.8206974799103752,0.03396350974894008,0.16512355074040005,0.16512355074040005,0.0047263231170504025,0.0047263231170504025,0.5950195174841545,0.004726323117050403,0.004726323117050403,0.0047263231170504025,0.0047263231170504025,0.03396350974894005,0.10170772240000096,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900000000000004,1476.0,13.609513902839415,1.0,519.091827483,4.053225874563973,0.16512355074008195,0.004726323117041297,0.16984987385712327,0.0047263231170412996,0.004726323117041297,0.009452646234082596,582.6784394176807
22,0,0,0.0,0,1.0000000000000973,0.012467229458988647,0,0,0,0,0,0,0,0,0,0,181.40858225115312,1.2093383396752886,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0.99,0.6630000000000005,0.7711436473273814,0.033892902321069014,0.21626605044906272,0.016266050449062642,0.004196767407851736,0.004196767407851736,1.2093383396752886,0.004196767407851736,0.004196767407851736,0.004196767407851736,0.004196767407851736,0.0338929023210469,0.07821652003333382,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900000000000002,1476.0,13.609513902839408,1.000000000000097,792.6744446139993,11.17212224539572,0.2162660504490627,0.004196767407851736,0.22046281785691446,0.004196767407851736,0.004196767407851736,0.008393534815703471,599.4767785501026
23,0,0,0.0,0,1.0,0.010886301616121584,0,0,0,0,0,0,0,0,0,0,44.701400531300756,0.6719609921220694,0,0,1.0,1.0,1.0,0,0,0.0,0.0,0.99,0.99,0.9337942985082228,0.03379429850822285,0.05548118327961618,0.04451881672038385,0.003457238811671711,0.003457238811671711,0.6719609921220694,0.003633639700244592,0.003633639700244592,0.003633639700244592,0.003633639700244592,0.033794298508222895,0.07567693060000047,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1476.0,13.609513902839403,1.0,675.18959129,8.022784109206668,0.05548118327961619,0.0034572388116717104,0.0589384220912879,0.003633639700244593,0.003633639700244593,0.007267279400489184,568.2685449008063
